"2024-03-04_12:19:34","0.0354","1.1800"
"2024-03-04_12:19:35","0.0376","1.1500"
"2024-03-04_12:19:36","0.0209","1.1900"
"2024-03-04_12:19:37","0.0389","1.3900"
"2024-03-04_12:19:39","0.0379","2.1000"
"2024-03-04_12:19:40","0.0423","2.0900"
"2024-03-04_12:19:41","0.0344","0.9377"
"2024-03-04_12:19:42","0.0180","1.0500"
"2024-03-04_12:19:43","0.0407","1.2900"
"2024-03-04_12:19:44","0.0372","1.3500"
"2024-03-04_12:19:45","0.0308","0.8828"
"2024-03-04_12:19:46","0.0282","1.7100"
"2024-03-04_12:19:47","0.0486","0.8967"
"2024-03-04_12:19:48","0.0389","0.9643"
"2024-03-04_12:19:49","0.0241","1.1400"
"2024-03-04_12:19:50","0.0320","0.6880"
"2024-03-04_12:19:51","0.0281","1.1900"
"2024-03-04_12:19:52","0.0356","0.9156"
"2024-03-04_12:19:53","0.0154","0.7275"
"2024-03-04_12:19:54","0.0418","1.2100"
"2024-03-04_12:19:55","0.0226","1.0300"
"2024-03-04_12:19:56","0.0360","0.8645"
"2024-03-04_12:19:57","0.0286","1.0100"
"2024-03-04_12:19:58","0.0648","1.1400"
"2024-03-04_12:19:59","0.0191","0.9373"
"2024-03-04_12:20:00","0.0308","0.7603"
"2024-03-04_12:20:01","0.0139","0.7199"
"2024-03-04_12:20:02","0.0317","0.8050"
"2024-03-04_12:20:04","0.0387","1.2800"
"2024-03-04_12:20:05","0.0337","0.9763"
"2024-03-04_12:20:06","0.0179","1.0900"
"2024-03-04_12:20:07","0.0367","1.0600"
"2024-03-04_12:20:08","0.0117","0.6250"
"2024-03-04_12:20:09","0.0370","0.9075"
"2024-03-04_12:20:10","0.0172","1.0000"
"2024-03-04_12:20:11","0.0371","1.2100"
"2024-03-04_12:20:12","0.0243","1.3700"
"2024-03-04_12:20:13","0.0301","0.7780"
"2024-03-04_12:20:14","0.0229","1.4600"
"2024-03-04_12:20:15","0.0392","1.2000"
"2024-03-04_12:20:16","0.0141","0.6314"
"2024-03-04_12:20:17","0.0337","1.1700"
"2024-03-04_12:20:18","0.0331","1.8500"
"2024-03-04_12:20:19","0.0366","1.0700"
"2024-03-04_12:20:20","0.0149","0.9177"
"2024-03-04_12:20:21","0.0303","0.6402"
"2024-03-04_12:20:22","0.0366","0.9113"
"2024-03-04_12:20:23","0.0180","1.0300"
"2024-03-04_12:20:24","0.0314","0.7900"
"2024-03-04_12:20:25","0.0161","0.7188"
"2024-03-04_12:20:26","0.0290","0.6857"
"2024-03-04_12:20:27","0.0421","1.7800"
"2024-03-04_12:20:29","0.0175","0.8899"
"2024-03-04_12:20:30","0.0343","1.0600"
"2024-03-04_12:20:31","0.0163","0.9748"
"2024-03-04_12:20:32","0.0382","1.0079"
"2024-03-04_12:20:33","0.0113","0.6323"
"2024-03-04_12:20:34","0.0352","0.9267"
"2024-03-04_12:20:35","0.0325","1.0205"
"2024-03-04_12:20:36","0.0194","1.0200"
"2024-03-04_12:20:37","0.0274","0.5904"
"2024-03-04_12:20:38","0.0215","1.3600"
"2024-03-04_12:20:39","0.0347","0.9708"
"2024-03-04_12:20:40","0.0259","1.2400"
"2024-03-04_12:20:41","0.0226","1.1800"
"2024-03-04_12:20:42","0.0399","1.1200"
"2024-03-04_12:20:43","0.0397","0.9531"
"2024-03-04_12:20:44","0.0307","0.5946"
"2024-03-04_12:20:45","0.0152","0.9494"
"2024-03-04_12:20:46","0.0374","1.3100"
"2024-03-04_12:20:47","0.0335","2.1900"
"2024-03-04_12:20:48","0.0413","1.1800"
"2024-03-04_12:20:50","0.0541","2.3800"
"2024-03-04_12:20:51","0.0367","2.2900"
"2024-03-04_12:20:52","0.0498","2.1600"
"2024-03-04_12:20:53","0.0236","1.4100"
"2024-03-04_12:20:54","0.0379","1.2000"
"2024-03-04_12:20:55","0.0309","1.2400"
"2024-03-04_12:20:56","0.0657","1.6900"
"2024-03-04_12:20:57","0.0281","1.9100"
"2024-03-04_12:20:58","0.0659","3.2100"
"2024-03-04_12:20:59","0.0482","2.9500"
"2024-03-04_12:21:00","0.0631","2.7700"
"2024-03-04_12:21:01","0.0446","1.4500"
"2024-03-04_12:21:02","0.0282","1.6900"
"2024-03-04_12:21:03","0.0575","2.3600"
"2024-03-04_12:21:04","0.0234","1.2800"
"2024-03-04_12:21:05","0.0370","1.0600"
"2024-03-04_12:21:06","0.0258","1.6000"
"2024-03-04_12:21:07","0.0371","1.0238"
"2024-03-04_12:21:08","0.0369","0.9689"
"2024-03-04_12:21:09","0.0376","2.2900"
"2024-03-04_12:21:10","0.0492","1.9000"
"2024-03-04_12:21:11","0.0759","2.2500"
"2024-03-04_12:21:12","0.0278","1.3900"
"2024-03-04_12:21:14","0.0557","1.8400"
"2024-03-04_12:21:15","0.0266","1.3100"
"2024-03-04_12:21:16","0.0289","1.5200"
"2024-03-04_12:21:17","0.0414","1.1400"
"2024-03-04_12:21:18","0.0352","2.0600"
"2024-03-04_12:21:19","0.0488","2.5600"
"2024-03-04_12:21:20","0.0725","4.1700"
"2024-03-04_12:21:21","0.0452","2.8400"
"2024-03-04_12:21:22","0.0406","2.9600"
"2024-03-04_12:21:23","0.0606","2.3800"
"2024-03-04_12:21:24","0.0524","2.2100"
"2024-03-04_12:21:25","0.0416","2.8700"
"2024-03-04_12:21:26","0.0742","4.2500"
"2024-03-04_12:21:27","0.0527","3.5800"
"2024-03-04_12:21:28","0.0449","1.3200"
"2024-03-04_12:21:29","0.0467","1.5000"
"2024-03-04_12:21:30","0.0512","1.7800"
"2024-03-04_12:21:31","0.0365","2.7800"
"2024-03-04_12:21:32","0.0494","1.7700"
"2024-03-04_12:21:33","0.0408","2.9500"
"2024-03-04_12:21:34","0.0794","3.0100"
"2024-03-04_12:21:36","0.0628","2.6400"
"2024-03-04_12:21:37","0.0196","1.2400"
"2024-03-04_12:21:38","0.0498","1.9000"
"2024-03-04_12:21:39","0.0217","1.4100"
"2024-03-04_12:21:40","0.0671","2.3600"
"2024-03-04_12:21:41","0.0294","1.7700"
"2024-03-04_12:21:42","0.0444","1.4300"
"2024-03-04_12:21:43","0.0312","1.9200"
"2024-03-04_12:21:44","0.0499","1.7100"
"2024-03-04_12:21:45","0.0142","0.8664"
"2024-03-04_12:21:46","0.0413","1.2700"
"2024-03-04_12:21:47","0.0487","1.7500"
"2024-03-04_12:21:48","0.0466","1.7700"
"2024-03-04_12:21:49","0.0232","1.4100"
"2024-03-04_12:21:50","0.0916","2.1100"
"2024-03-04_12:21:51","0.0597","2.6900"
"2024-03-04_12:21:52","0.0480","1.2500"
"2024-03-04_12:21:53","0.0471","3.1000"
"2024-03-04_12:21:54","0.0557","2.1400"
"2024-03-04_12:21:55","0.0365","2.2800"
"2024-03-04_12:21:56","0.0404","2.7400"
"2024-03-04_12:21:57","0.0634","3.0500"
"2024-03-04_12:21:58","0.0401","2.4000"
"2024-03-04_12:22:00","0.0257","1.5200"
"2024-03-04_12:22:01","0.0396","0.9696"
"2024-03-04_12:22:02","0.0334","1.9700"
"2024-03-04_12:22:03","0.0291","1.9100"
"2024-03-04_12:22:04","0.0524","1.8600"
"2024-03-04_12:22:05","0.0271","1.3500"
"2024-03-04_12:22:06","0.0456","2.1600"
"2024-03-04_12:22:07","0.0564","1.9000"
"2024-03-04_12:22:08","0.0433","2.6700"
"2024-03-04_12:22:09","0.0281","1.6900"
"2024-03-04_12:22:10","0.0482","1.5400"
"2024-03-04_12:22:11","0.0230","1.5800"
"2024-03-04_12:22:12","0.0296","1.8100"
"2024-03-04_12:22:13","0.0656","3.0400"
"2024-03-04_12:22:14","0.0414","2.3600"
"2024-03-04_12:22:15","0.0349","2.1100"
"2024-03-04_12:22:16","0.0529","1.6500"
"2024-03-04_12:22:17","0.0384","2.4700"
"2024-03-04_12:22:18","0.0482","3.5400"
"2024-03-04_12:22:19","0.0493","1.5500"
"2024-03-04_12:22:20","0.0195","0.8909"
"2024-03-04_12:22:21","0.0256","1.9300"
"2024-03-04_12:22:22","0.0520","1.8200"
"2024-03-04_12:22:23","0.0338","2.0200"
"2024-03-04_12:22:25","0.0231","1.0500"
"2024-03-04_12:22:26","0.0439","1.3600"
"2024-03-04_12:22:27","0.0214","1.3800"
"2024-03-04_12:22:28","0.0150","0.7380"
"2024-03-04_12:22:29","0.0373","0.7650"
"2024-03-04_12:22:30","0.0258","1.4600"
"2024-03-04_12:22:31","0.0287","1.4800"
"2024-03-04_12:22:32","0.0537","1.7500"
"2024-03-04_12:22:33","0.0271","1.1800"
"2024-03-04_12:22:34","0.0340","1.7900"
"2024-03-04_12:22:35","0.0477","1.5300"
"2024-03-04_12:22:36","0.0295","1.3400"
"2024-03-04_12:22:37","0.0403","1.6900"
"2024-03-04_12:22:38","0.0655","0.5900"
"2024-03-04_12:22:39","0.0163","0.6548"
"2024-03-04_12:22:40","0.0150","0.8228"
"2024-03-04_12:22:41","0.0365","0.7313"
"2024-03-04_12:22:42","0.0276","1.2000"
"2024-03-04_12:22:43","0.0381","2.4100"
"2024-03-04_12:22:44","0.0492","1.3400"
"2024-03-04_12:22:45","0.0245","1.4000"
"2024-03-04_12:22:46","0.0564","2.1100"
"2024-03-04_12:22:47","0.0466","3.3600"
"2024-03-04_12:22:49","0.0609","2.5500"
"2024-03-04_12:22:50","0.0472","3.2200"
"2024-03-04_12:22:51","0.0876","3.0000"
"2024-03-04_12:22:52","0.0606","2.1700"
"2024-03-04_12:22:53","0.0550","2.1000"
"2024-03-04_12:22:54","0.0643","2.6800"
"2024-03-04_12:22:55","0.0403","2.7700"
"2024-03-04_12:22:56","0.1132","2.8100"
"2024-03-04_12:22:57","0.0692","3.2300"
"2024-03-04_12:22:58","0.0515","3.7300"
"2024-03-04_12:22:59","0.0577","4.8000"
"2024-03-04_12:23:00","0.0319","1.8400"
"2024-03-04_12:23:01","0.0527","1.7400"
"2024-03-04_12:23:02","0.0387","2.2000"
"2024-03-04_12:23:03","0.0244","1.5000"
"2024-03-04_12:23:04","0.0522","1.4100"
"2024-03-04_12:23:05","0.0427","2.6200"
"2024-03-04_12:23:06","0.0428","2.1700"
"2024-03-04_12:23:07","0.0450","1.1000"
"2024-03-04_12:23:08","0.0186","1.0039"
"2024-03-04_12:23:09","0.0206","0.9850"
"2024-03-04_12:23:10","0.0269","1.7100"
"2024-03-04_12:23:11","0.0696","3.8400"
"2024-03-04_12:23:12","0.0517","3.7600"
"2024-03-04_12:23:13","0.0398","2.7400"
"2024-03-04_12:23:15","0.0581","1.8500"
"2024-03-04_12:23:16","0.0416","2.5500"
"2024-03-04_12:23:17","0.0327","1.7200"
"2024-03-04_12:23:18","0.0604","2.3300"
"2024-03-04_12:23:19","0.0374","2.2600"
"2024-03-04_12:23:20","0.0459","2.8300"
"2024-03-04_12:23:21","0.0454","1.2500"
"2024-03-04_12:23:22","0.0509","3.0300"
"2024-03-04_12:23:23","0.0443","3.2900"
"2024-03-04_12:23:24","0.0619","2.2100"
"2024-03-04_12:23:25","0.0418","2.1900"
"2024-03-04_12:23:26","0.0355","2.1300"
"2024-03-04_12:23:27","0.0435","0.9571"
"2024-03-04_12:23:28","0.0272","1.1100"
"2024-03-04_12:23:29","0.0802","3.0500"
"2024-03-04_12:23:30","0.0296","1.8500"
"2024-03-04_12:23:31","0.0390","0.6147"
"2024-03-04_12:23:33","0.0268","1.5800"
"2024-03-04_12:23:34","0.0669","2.2900"
"2024-03-04_12:23:35","0.0363","2.3600"
"2024-03-04_12:23:36","0.0615","2.0400"
"2024-03-04_12:23:37","0.0360","2.4700"
"2024-03-04_12:23:38","0.0572","1.6700"
"2024-03-04_12:23:39","0.0321","1.8200"
"2024-03-04_12:23:40","0.0519","1.4500"
"2024-03-04_12:23:41","0.0580","2.0400"
"2024-03-04_12:23:42","0.0368","2.2700"
"2024-03-04_12:23:43","0.0563","1.6400"
"2024-03-04_12:23:44","0.0311","1.7900"
"2024-03-04_12:23:45","0.0261","1.3500"
"2024-03-04_12:23:46","0.0632","2.5200"
"2024-03-04_12:23:47","0.0391","1.7500"
"2024-03-04_12:23:48","0.0621","2.2400"
"2024-03-04_12:23:49","0.0314","1.7300"
"2024-03-04_12:23:50","0.0287","1.8700"
"2024-03-04_12:23:51","0.0464","1.1600"
"2024-03-04_12:23:52","0.0337","1.9700"
"2024-03-04_12:23:53","0.0345","2.2300"
"2024-03-04_12:23:54","0.0788","4.2000"
"2024-03-04_12:23:55","0.0461","2.0600"
"2024-03-04_12:23:57","0.0214","1.1300"
"2024-03-04_12:23:58","0.0561","1.8300"
"2024-03-04_12:23:59","0.0314","1.6600"
"2024-03-04_12:24:00","0.0203","1.1200"
"2024-03-04_12:24:01","0.0467","1.3300"
"2024-03-04_12:24:02","0.0415","2.5700"
"2024-03-04_12:24:03","0.0398","2.5400"
"2024-03-04_12:24:04","0.0639","2.3900"
"2024-03-04_12:24:05","0.0386","2.1700"
"2024-03-04_12:24:06","0.0201","1.0100"
"2024-03-04_12:24:07","0.0605","2.2800"
"2024-03-04_12:24:08","0.0385","2.5200"
"2024-03-04_12:24:09","0.0396","2.7800"
"2024-03-04_12:24:10","0.0666","2.4400"
"2024-03-04_12:24:11","0.0257","1.3100"
"2024-03-04_12:24:12","0.0610","2.2400"
"2024-03-04_12:24:13","0.0282","1.7400"
"2024-03-04_12:24:14","0.0707","2.5900"
"2024-03-04_12:24:15","0.0372","2.3300"
"2024-03-04_12:24:16","0.0615","1.7900"
"2024-03-04_12:24:17","0.0225","1.2200"
"2024-03-04_12:24:18","0.0691","2.5800"
"2024-03-04_12:24:19","0.0325","1.9200"
