"2024-03-04_23:10:13","0.0000","0.0077"
"2024-03-04_23:10:14","0.0086","0.0037"
"2024-03-04_23:10:16","0.0032","0.0059"
"2024-03-04_23:10:17","0.0119","0.0045"
"2024-03-04_23:10:18","0.0000","0.0054"
"2024-03-04_23:10:19","0.0088","0.0012"
"2024-03-04_23:10:20","0.0110","0.0235"
"2024-03-04_23:10:22","0.0117","0.0065"
"2024-03-04_23:10:23","0.0038","0.0057"
"2024-03-04_23:10:24","0.0116","0.0042"
"2024-03-04_23:10:25","0.0000","0.0056"
"2024-03-04_23:10:26","0.0091","0.0038"
"2024-03-04_23:10:27","0.0032","0.0057"
"2024-03-04_23:10:29","0.0237","0.0764"
"2024-03-04_23:10:30","0.0301","0.1386"
"2024-03-04_23:10:31","0.0346","0.0305"
"2024-03-04_23:10:32","0.0135","0.0408"
"2024-03-04_23:10:33","0.0230","0.0565"
"2024-03-04_23:10:34","0.0156","0.0242"
"2024-03-04_23:10:36","0.0357","0.0606"
"2024-03-04_23:10:37","0.0151","0.0353"
"2024-03-04_23:10:38","0.0266","0.0099"
"2024-03-04_23:10:39","0.0138","0.0087"
"2024-03-04_23:10:41","0.0426","0.0080"
"2024-03-04_23:10:42","0.0143","0.0120"
"2024-03-04_23:10:43","0.0225","0.0048"
"2024-03-04_23:10:44","0.0145","0.0114"
"2024-03-04_23:10:45","0.0216","0.0077"
"2024-03-04_23:10:46","0.0142","0.0084"
"2024-03-04_23:10:48","0.0315","0.0072"
"2024-03-04_23:10:49","0.0141","0.0114"
"2024-03-04_23:10:50","0.0247","0.0322"
"2024-03-04_23:10:51","0.0167","0.0160"
"2024-03-04_23:10:52","0.0181","0.0049"
"2024-03-04_23:10:54","0.0064","0.0111"
"2024-03-04_23:10:55","0.0135","0.0070"
"2024-03-04_23:10:56","0.0091","0.0114"
"2024-03-04_23:10:57","0.0132","0.0044"
"2024-03-04_23:10:58","0.0066","0.0111"
"2024-03-04_23:11:00","0.0141","0.0077"
"2024-03-04_23:11:01","0.0160","0.0146"
"2024-03-04_23:11:02","0.0145","0.0069"
"2024-03-04_23:11:04","0.0067","0.0086"
"2024-03-04_23:11:05","0.0026","0.0015"
"2024-03-04_23:11:06","0.0077","0.0074"
"2024-03-04_23:11:08","0.2041","0.0079"
"2024-03-04_23:11:09","0.0142","0.0073"
"2024-03-04_23:11:10","0.0039","0.0069"
"2024-03-04_23:11:11","0.0216","0.0050"
"2024-03-04_23:11:12","0.0065","0.0095"
"2024-03-04_23:11:13","0.0143","0.0073"
"2024-03-04_23:11:15","0.0041","0.0041"
"2024-03-04_23:11:16","0.0142","0.0068"
"2024-03-04_23:11:17","0.0049","0.0048"
"2024-03-04_23:11:18","0.0142","0.0072"
"2024-03-04_23:11:19","0.0039","0.0103"
"2024-03-04_23:11:21","0.0167","0.0165"
"2024-03-04_23:11:22","0.0107","0.0045"
"2024-03-04_23:11:23","0.0142","0.0073"
"2024-03-04_23:11:24","0.0040","0.0037"
"2024-03-04_23:11:25","0.0149","0.0078"
"2024-03-04_23:11:26","0.0087","0.0110"
"2024-03-04_23:11:27","0.0142","0.0044"
"2024-03-04_23:11:29","0.0038","0.0073"
"2024-03-04_23:11:30","0.0171","0.0073"
"2024-03-04_23:11:31","0.0038","0.0067"
"2024-03-04_23:11:32","0.0213","0.0076"
"2024-03-04_23:11:33","0.0040","0.0040"
"2024-03-04_23:11:34","0.0151","0.0068"
"2024-03-04_23:11:36","0.0040","0.0044"
"2024-03-04_23:11:37","0.0206","0.0166"
"2024-03-04_23:11:38","0.0114","0.0239"
"2024-03-04_23:11:39","0.0038","0.0040"
"2024-03-04_23:11:40","0.0149","0.0067"
"2024-03-04_23:11:41","0.0132","0.0048"
"2024-03-04_23:11:42","0.0149","0.0070"
"2024-03-04_23:11:43","0.0044","0.0047"
"2024-03-04_23:11:45","0.0149","0.0072"
"2024-03-04_23:11:46","0.0037","0.0037"
"2024-03-04_23:11:47","0.0165","0.0076"
"2024-03-04_23:11:48","0.0049","0.0062"
"2024-03-04_23:11:49","0.0151","0.0071"
"2024-03-04_23:11:50","0.0037","0.0293"
"2024-03-04_23:11:51","0.0223","0.0080"
"2024-03-04_23:11:52","0.0039","0.0043"
"2024-03-04_23:11:54","0.0158","0.0074"
"2024-03-04_23:11:55","0.0037","0.0040"
"2024-03-04_23:11:56","0.0064","0.0067"
"2024-03-04_23:11:57","0.0037","0.0040"
"2024-03-04_23:11:58","0.0390","0.0104"
"2024-03-04_23:12:00","0.0040","0.0040"
"2024-03-04_23:12:01","0.0154","0.0055"
"2024-03-04_23:12:02","0.0084","0.0045"
"2024-03-04_23:12:03","0.0125","0.0044"
"2024-03-04_23:12:04","0.0000","0.0012"
"2024-03-04_23:12:05","0.0126","0.0042"
"2024-03-04_23:12:06","0.0021","0.0025"
"2024-03-04_23:12:07","0.0127","0.0042"
"2024-03-04_23:12:09","0.0030","0.0013"
"2024-03-04_23:12:10","0.0153","0.0205"
"2024-03-04_23:12:11","0.0032","0.0056"
"2024-03-04_23:12:12","0.0105","0.0024"
"2024-03-04_23:12:13","0.0129","0.0042"
"2024-03-04_23:12:14","0.0000","0.0000"
"2024-03-04_23:12:15","0.0129","0.0041"
"2024-03-04_23:12:17","0.0000","0.0000"
"2024-03-04_23:12:18","0.0130","0.0011"
"2024-03-04_23:12:19","0.0000","0.0037"
"2024-03-04_23:12:20","0.0132","0.0164"
"2024-03-04_23:12:21","0.0082","0.0019"
"2024-03-04_23:12:22","0.0133","0.0042"
"2024-03-04_23:12:23","0.0058","0.0035"
"2024-03-04_23:12:25","0.0133","0.0047"
"2024-03-04_23:12:26","0.0000","0.0000"
"2024-03-04_23:12:27","0.0134","0.0041"
"2024-03-04_23:12:28","0.0000","0.0000"
"2024-03-04_23:12:29","0.0244","0.0111"
"2024-03-04_23:12:30","0.0016","0.0029"
"2024-03-04_23:12:32","0.0205","0.0048"
"2024-03-04_23:12:33","0.0094","0.0017"
"2024-03-04_23:12:34","0.0136","0.0011"
"2024-03-04_23:12:35","0.0000","0.0036"
"2024-03-04_23:12:36","0.0137","0.0039"
"2024-03-04_23:12:37","0.0000","0.0011"
"2024-03-04_23:12:39","0.0144","0.0019"
"2024-03-04_23:12:40","0.0000","0.0035"
"2024-03-04_23:12:41","0.0186","0.0142"
"2024-03-04_23:12:42","0.0088","0.0083"
"2024-03-04_23:12:43","0.0140","0.0042"
"2024-03-04_23:12:44","0.0000","0.0000"
"2024-03-04_23:12:45","0.0140","0.0042"
"2024-03-04_23:12:47","0.0000","0.0000"
"2024-03-04_23:12:48","0.0152","0.0050"
"2024-03-04_23:12:49","0.0000","0.0000"
"2024-03-04_23:12:50","0.0141","0.0266"
"2024-03-04_23:12:51","0.0077","0.0044"
"2024-03-04_23:12:52","0.0143","0.0037"
"2024-03-04_23:12:53","0.0000","0.0012"
"2024-03-04_23:12:55","0.0144","0.0042"
"2024-03-04_23:12:56","0.0000","0.0000"
"2024-03-04_23:12:57","0.0151","0.0048"
"2024-03-04_23:12:58","0.0000","0.0000"
"2024-03-04_23:12:59","0.0145","0.0014"
"2024-03-04_23:13:00","0.0000","0.0035"
"2024-03-04_23:13:02","0.0215","0.0047"
"2024-03-04_23:13:03","0.0000","0.0000"
"2024-03-04_23:13:04","0.0146","0.0011"
"2024-03-04_23:13:05","0.0014","0.0043"
"2024-03-04_23:13:06","0.0148","0.0038"
"2024-03-04_23:13:07","0.0000","0.0010"
"2024-03-04_23:13:08","0.0149","0.0039"
"2024-03-04_23:13:10","0.0000","0.0000"
"2024-03-04_23:13:11","0.0150","0.0042"
"2024-03-04_23:13:12","0.0126","0.0162"
"2024-03-04_23:13:13","0.0014","0.0016"
"2024-03-04_23:13:14","0.0150","0.0012"
"2024-03-04_23:13:15","0.0000","0.0038"
"2024-03-04_23:13:17","0.0152","0.0039"
"2024-03-04_23:13:18","0.0000","0.0000"
"2024-03-04_23:13:19","0.0152","0.0042"
"2024-03-04_23:13:20","0.0000","0.0133"
"2024-03-04_23:13:21","0.0160","0.0047"
"2024-03-04_23:13:22","0.0091","0.0015"
"2024-03-04_23:13:24","0.0389","0.4431"
"2024-03-04_23:13:25","0.0171","0.0055"
"2024-03-04_23:13:26","0.0155","0.0044"
"2024-03-04_23:13:27","0.0011","0.0012"
"2024-03-04_23:13:28","0.0156","0.0066"
"2024-03-04_23:13:29","0.0014","0.0019"
"2024-03-04_23:13:30","0.0157","0.0040"
"2024-03-04_23:13:32","0.0075","0.0016"
"2024-03-04_23:13:33","0.0157","0.0041"
"2024-03-04_23:13:34","0.0000","0.0000"
"2024-03-04_23:13:35","0.0158","0.0043"
"2024-03-04_23:13:36","0.0000","0.0000"
"2024-03-04_23:13:37","0.0166","0.0050"
"2024-03-04_23:13:39","0.0000","0.0000"
"2024-03-04_23:13:40","0.0160","0.0041"
"2024-03-04_23:13:41","0.0000","0.0000"
"2024-03-04_23:13:42","0.0229","0.0049"
"2024-03-04_23:13:43","0.0057","0.0197"
"2024-03-04_23:13:44","0.0000","0.0000"
"2024-03-04_23:13:46","0.0162","0.0042"
"2024-03-04_23:13:47","0.0016","0.0016"
"2024-03-04_23:13:48","0.0165","0.0040"
"2024-03-04_23:13:49","0.0000","0.0000"
"2024-03-04_23:13:50","0.0163","0.0267"
"2024-03-04_23:13:51","0.0000","0.0037"
"2024-03-04_23:13:52","0.0254","0.0047"
"2024-03-04_23:13:54","0.0000","0.0000"
"2024-03-04_23:13:55","0.0166","0.0043"
"2024-03-04_23:13:56","0.0014","0.0012"
"2024-03-04_23:13:57","0.0166","0.0042"
"2024-03-04_23:13:58","0.0000","0.0000"
"2024-03-04_23:13:59","0.0167","0.0041"
"2024-03-04_23:14:00","0.0000","0.0000"
"2024-03-04_23:14:02","0.0293","0.0049"
"2024-03-04_23:14:03","0.0000","0.0018"
"2024-03-04_23:14:04","0.0174","0.0041"
"2024-03-04_23:14:05","0.0000","0.0014"
"2024-03-04_23:14:06","0.0172","0.0041"
"2024-03-04_23:14:07","0.0000","0.0011"
"2024-03-04_23:14:09","0.0170","0.0011"
"2024-03-04_23:14:10","0.0171","0.0068"
"2024-03-04_23:14:11","0.0000","0.0000"
"2024-03-04_23:14:12","0.0242","0.0048"
"2024-03-04_23:14:13","0.0012","0.0012"
"2024-03-04_23:14:14","0.0220","0.0144"
"2024-03-04_23:14:16","0.0000","0.0057"
"2024-03-04_23:14:17","0.0174","0.0042"
"2024-03-04_23:14:18","0.0000","0.0000"
"2024-03-04_23:14:19","0.0173","0.0015"
"2024-03-04_23:14:20","0.0014","0.0167"
"2024-03-04_23:14:22","0.0175","0.0040"
"2024-03-04_23:14:23","0.0099","0.0018"
"2024-03-04_23:14:24","0.0175","0.0038"
"2024-03-04_23:14:25","0.0000","0.0000"
"2024-03-04_23:14:26","0.0177","0.0040"
"2024-03-04_23:14:27","0.0000","0.0000"
"2024-03-04_23:14:29","0.0184","0.0046"
"2024-03-04_23:14:30","0.0000","0.0000"
"2024-03-04_23:14:31","0.0178","0.0044"
"2024-03-04_23:14:32","0.0075","0.0013"
"2024-03-04_23:14:33","0.0179","0.0042"
"2024-03-04_23:14:34","0.0000","0.0000"
"2024-03-04_23:14:36","0.0186","0.0042"
"2024-03-04_23:14:37","0.0000","0.0015"
"2024-03-04_23:14:38","0.0181","0.0041"
"2024-03-04_23:14:39","0.0000","0.0000"
"2024-03-04_23:14:40","0.0182","0.0040"
"2024-03-04_23:14:41","0.0000","0.0010"
"2024-03-04_23:14:42","0.0251","0.0021"
"2024-03-04_23:14:44","0.0000","0.0000"
"2024-03-04_23:14:45","0.0013","0.0012"
"2024-03-04_23:14:46","0.0056","0.0139"
"2024-03-04_23:14:47","0.0000","0.0056"
"2024-03-04_23:14:48","0.0184","0.0040"
"2024-03-04_23:14:49","0.0000","0.0137"
"2024-03-04_23:14:50","0.0185","0.0168"
"2024-03-04_23:14:52","0.0000","0.0000"
"2024-03-04_23:14:53","0.0269","0.0026"
"2024-03-04_23:14:54","0.0000","0.0034"
"2024-03-04_23:14:55","0.0194","0.0048"
"2024-03-04_23:14:56","0.0000","0.0000"
"2024-03-04_23:14:57","0.0188","0.0041"
"2024-03-04_23:14:58","0.0000","0.0000"
"2024-03-04_23:15:00","0.0189","0.0042"
"2024-03-04_23:15:01","0.0000","0.0000"
"2024-03-04_23:15:02","0.0189","0.0039"
"2024-03-04_23:15:03","0.0078","0.0017"
"2024-03-04_23:15:04","0.0197","0.0043"
"2024-03-04_23:15:05","0.0000","0.0012"
"2024-03-04_23:15:07","0.0192","0.0041"
"2024-03-04_23:15:08","0.0000","0.0013"
"2024-03-04_23:15:09","0.0192","0.0042"
"2024-03-04_23:15:10","0.0000","0.0000"
"2024-03-04_23:15:11","0.0193","0.0042"
"2024-03-04_23:15:12","0.0085","0.0021"
"2024-03-04_23:15:13","0.0194","0.0043"
"2024-03-04_23:15:15","0.0000","0.0000"
"2024-03-04_23:15:16","0.0216","0.0042"
"2024-03-04_23:15:17","0.0090","0.0268"
"2024-03-04_23:15:18","0.0196","0.0043"
"2024-03-04_23:15:19","0.0000","0.0072"
"2024-03-04_23:15:20","0.0202","0.0104"
"2024-03-04_23:15:22","0.0000","0.0014"
"2024-03-04_23:15:23","0.0287","0.0048"
"2024-03-04_23:15:24","0.0000","0.0000"
"2024-03-04_23:15:25","0.0198","0.0043"
"2024-03-04_23:15:26","0.0000","0.0000"
"2024-03-04_23:15:27","0.0199","0.0041"
"2024-03-04_23:15:29","0.0014","0.0013"
"2024-03-04_23:15:30","0.0200","0.0042"
"2024-03-04_23:15:31","0.0000","0.0000"
"2024-03-04_23:15:32","0.0269","0.0041"
"2024-03-04_23:15:33","0.0064","0.0021"
"2024-03-04_23:15:34","0.0239","0.0146"
"2024-03-04_23:15:36","0.0046","0.0024"
"2024-03-04_23:15:37","0.0203","0.0043"
"2024-03-04_23:15:38","0.0000","0.0000"
"2024-03-04_23:15:39","0.0203","0.0042"
"2024-03-04_23:15:40","0.0000","0.0000"
"2024-03-04_23:15:41","0.0204","0.0040"
"2024-03-04_23:15:42","0.0076","0.0016"
"2024-03-04_23:15:44","0.0205","0.0015"
"2024-03-04_23:15:45","0.0013","0.0044"
"2024-03-04_23:15:46","0.0205","0.0042"
"2024-03-04_23:15:47","0.0054","0.0176"
"2024-03-04_23:15:48","0.0000","0.0000"
"2024-03-04_23:15:49","0.0207","0.0170"
"2024-03-04_23:15:51","0.0000","0.0135"
"2024-03-04_23:15:52","0.0215","0.0048"
"2024-03-04_23:15:53","0.0098","0.0022"
"2024-03-04_23:15:54","0.0209","0.0040"
"2024-03-04_23:15:55","0.0000","0.0000"
"2024-03-04_23:15:56","0.0210","0.0041"
"2024-03-04_23:15:57","0.0000","0.0000"
"2024-03-04_23:15:59","0.0211","0.0040"
"2024-03-04_23:16:00","0.0000","0.0000"
"2024-03-04_23:16:01","0.0217","0.0043"
"2024-03-04_23:16:02","0.0000","0.0011"
"2024-03-04_23:16:03","0.0279","0.0022"
"2024-03-04_23:16:04","0.0000","0.0033"
"2024-03-04_23:16:05","0.0238","0.0079"
"2024-03-04_23:16:07","0.0000","0.0000"
"2024-03-04_23:16:08","0.0214","0.0045"
"2024-03-04_23:16:09","0.0000","0.0000"
"2024-03-04_23:16:10","0.0220","0.0017"
"2024-03-04_23:16:11","0.0067","0.0109"
"2024-03-04_23:16:12","0.0360","0.0131"
"2024-03-04_23:16:14","0.0000","0.0012"
"2024-03-04_23:16:15","0.0216","0.0042"
"2024-03-04_23:16:16","0.0000","0.0000"
"2024-03-04_23:16:17","0.0223","0.0051"
"2024-03-04_23:16:18","0.0061","0.0176"
"2024-03-04_23:16:19","0.0000","0.0077"
"2024-03-04_23:16:20","0.0218","0.0103"
"2024-03-04_23:16:22","0.0012","0.0013"
"2024-03-04_23:16:23","0.0357","0.0031"
"2024-03-04_23:16:24","0.0000","0.0035"
"2024-03-04_23:16:25","0.0219","0.0044"
"2024-03-04_23:16:26","0.0000","0.0000"
"2024-03-04_23:16:27","0.0226","0.0044"
"2024-03-04_23:16:29","0.0000","0.0012"
"2024-03-04_23:16:30","0.0222","0.0044"
"2024-03-04_23:16:31","0.0000","0.0000"
"2024-03-04_23:16:32","0.0222","0.0041"
"2024-03-04_23:16:34","0.0083","0.0019"
"2024-03-04_23:16:35","0.0225","0.0047"
"2024-03-04_23:16:36","0.0000","0.0000"
"2024-03-04_23:16:37","0.0226","0.0046"
"2024-03-04_23:16:38","0.0000","0.0000"
"2024-03-04_23:16:39","0.0225","0.0122"
"2024-03-04_23:16:40","0.0000","0.0000"
"2024-03-04_23:16:41","0.0231","0.0046"
"2024-03-04_23:16:43","0.0077","0.0020"
"2024-03-04_23:16:44","0.0226","0.0042"
"2024-03-04_23:16:45","0.0000","0.0000"
"2024-03-04_23:16:46","0.0227","0.0038"
"2024-03-04_23:16:47","0.0000","0.0000"
"2024-03-04_23:16:48","0.0228","0.0040"
"2024-03-04_23:16:50","0.0155","0.0935"
"2024-03-04_23:16:51","0.0232","0.1261"
"2024-03-04_23:16:52","0.0375","0.0505"
"2024-03-04_23:16:53","0.0249","0.0328"
"2024-03-04_23:16:54","0.0345","0.0367"
"2024-03-04_23:16:55","0.0141","0.0530"
"2024-03-04_23:16:56","0.0412","0.1107"
"2024-03-04_23:16:58","0.0198","0.0529"
"2024-03-04_23:16:59","0.0370","0.0096"
"2024-03-04_23:17:00","0.0120","0.0257"
"2024-03-04_23:17:01","0.0352","0.0073"
"2024-03-04_23:17:02","0.0136","0.0254"
"2024-03-04_23:17:03","0.0424","0.0300"
"2024-03-04_23:17:04","0.0116","0.0038"
"2024-03-04_23:17:05","0.0341","0.0074"
"2024-03-04_23:17:07","0.0189","0.0058"
"2024-03-04_23:17:08","0.0355","0.0100"
"2024-03-04_23:17:09","0.0125","0.0041"
"2024-03-04_23:17:10","0.0350","0.0072"
"2024-03-04_23:17:11","0.0134","0.0049"
"2024-03-04_23:17:12","0.0307","0.0074"
"2024-03-04_23:17:13","0.0113","0.0047"
"2024-03-04_23:17:15","0.0319","0.0077"
"2024-03-04_23:17:16","0.0039","0.0040"
"2024-03-04_23:17:17","0.0273","0.0072"
"2024-03-04_23:17:18","0.0038","0.0037"
"2024-03-04_23:17:19","0.0301","0.0107"
"2024-03-04_23:17:20","0.0086","0.0311"
"2024-03-04_23:17:21","0.0048","0.0044"
"2024-03-04_23:17:22","0.0275","0.0075"
"2024-03-04_23:17:24","0.0127","0.0047"
"2024-03-04_23:17:25","0.0272","0.0073"
"2024-03-04_23:17:26","0.0038","0.0039"
"2024-03-04_23:17:27","0.0273","0.0075"
"2024-03-04_23:17:28","0.0066","0.0068"
"2024-03-04_23:17:29","0.0273","0.0046"
"2024-03-04_23:17:30","0.0038","0.0065"
"2024-03-04_23:17:31","0.0281","0.0081"
"2024-03-04_23:17:33","0.0044","0.0037"
"2024-03-04_23:17:34","0.0343","0.0082"
"2024-03-04_23:17:35","0.0037","0.0040"
"2024-03-04_23:17:36","0.0276","0.0073"
"2024-03-04_23:17:37","0.0038","0.0041"
"2024-03-04_23:17:38","0.0304","0.0102"
"2024-03-04_23:17:39","0.0037","0.0040"
"2024-03-04_23:17:41","0.0281","0.0071"
"2024-03-04_23:17:42","0.0045","0.0046"
"2024-03-04_23:17:43","0.0348","0.0084"
"2024-03-04_23:17:44","0.0040","0.0037"
"2024-03-04_23:17:45","0.0279","0.0075"
"2024-03-04_23:17:46","0.0037","0.0037"
"2024-03-04_23:17:47","0.0280","0.0074"
"2024-03-04_23:17:49","0.0037","0.0038"
"2024-03-04_23:17:50","0.0066","0.0325"
"2024-03-04_23:17:51","0.0038","0.0042"
"2024-03-04_23:17:52","0.0308","0.0244"
"2024-03-04_23:17:53","0.0110","0.0047"
"2024-03-04_23:17:54","0.0252","0.0042"
"2024-03-04_23:17:55","0.0000","0.0000"
"2024-03-04_23:17:56","0.0253","0.0041"
"2024-03-04_23:17:58","0.0000","0.0000"
"2024-03-04_23:17:59","0.0254","0.0040"
"2024-03-04_23:18:00","0.0064","0.0100"
"2024-03-04_23:18:01","0.0255","0.0049"
"2024-03-04_23:18:02","0.0015","0.0013"
"2024-03-04_23:18:03","0.0323","0.0052"
"2024-03-04_23:18:05","0.0011","0.0000"
"2024-03-04_23:18:06","0.0278","0.0126"
"2024-03-04_23:18:07","0.0000","0.0013"
"2024-03-04_23:18:08","0.0264","0.0047"
"2024-03-04_23:18:09","0.0000","0.0011"
"2024-03-04_23:18:11","0.0306","0.0693"
"2024-03-04_23:18:12","0.0021","0.0227"
"2024-03-04_23:18:13","0.0335","0.0052"
"2024-03-04_23:18:14","0.0014","0.0226"
"2024-03-04_23:18:15","0.0273","0.0261"
"2024-03-04_23:18:16","0.0000","0.0000"
"2024-03-04_23:18:18","0.0274","0.0264"
"2024-03-04_23:18:19","0.0000","0.0011"
"2024-03-04_23:18:20","0.0261","0.0169"
"2024-03-04_23:18:21","0.0000","0.0000"
"2024-03-04_23:18:22","0.0283","0.0042"
"2024-03-04_23:18:23","0.0113","0.0183"
"2024-03-04_23:18:24","0.0263","0.0040"
"2024-03-04_23:18:26","0.0012","0.0011"
"2024-03-04_23:18:27","0.0264","0.0049"
"2024-03-04_23:18:28","0.0000","0.0000"
"2024-03-04_23:18:29","0.0264","0.0045"
"2024-03-04_23:18:30","0.0000","0.0000"
"2024-03-04_23:18:31","0.0266","0.0043"
"2024-03-04_23:18:33","0.0000","0.0000"
"2024-03-04_23:18:34","0.0336","0.0051"
"2024-03-04_23:18:35","0.0014","0.0015"
"2024-03-04_23:18:36","0.0268","0.0067"
"2024-03-04_23:18:37","0.0000","0.0063"
"2024-03-04_23:18:38","0.0268","0.0013"
"2024-03-04_23:18:39","0.0000","0.0037"
"2024-03-04_23:18:41","0.0268","0.0014"
"2024-03-04_23:18:42","0.0000","0.0040"
"2024-03-04_23:18:43","0.0346","0.0056"
"2024-03-04_23:18:44","0.0000","0.0011"
"2024-03-04_23:18:45","0.0270","0.0046"
"2024-03-04_23:18:47","0.0000","0.0000"
"2024-03-04_23:18:48","0.0271","0.0044"
"2024-03-04_23:18:49","0.0000","0.0000"
"2024-03-04_23:18:50","0.0272","0.0296"
"2024-03-04_23:18:51","0.0015","0.0019"
"2024-03-04_23:18:52","0.0272","0.0014"
"2024-03-04_23:18:54","0.0127","0.0189"
"2024-03-04_23:18:55","0.0000","0.0000"
"2024-03-04_23:18:56","0.0276","0.0019"
"2024-03-04_23:18:57","0.0000","0.0037"
"2024-03-04_23:18:58","0.0275","0.0015"
